time;minPm10;averagePm10;maxPm10;maxWindDirection;averageWindDirection;minWindDirection;maxWindSpeed;averageWindSpeed;minWindSpeed;minAirPressure;averageAirPressure;maxAirPressure;minSeaLevelPressure;averageSeaLevelPressure;maxSeaLevelPressure;minAirTemp;averageAirTemp;maxAirTemp;minWindchill;averageWindchill;maxWindchill;minHeatindex;averageHeatindex;maxHeatindex;minDewPointTemperature;averageDewPointTemperature;maxDewPointTemperature;rainAccumulation;rainIntensity;minRelativeHumidity;maxRelativeHumidity;averageRelativeHumidity
"2021-01-04 12:00:00+01:00";33.8;47.859322033898;72.3;167;92;2;2;1.0233333333333;0.3;986.7;986.92;987.3;1012;1012.2083333333;1012.6;4.2;4.7733333333333;5.3;3.6;5.0033333333333;6.1;51.4;53.183333333333;55.4;-0.8;-0.34333333333333;-0.1;0;0;67.2;70.7;69.495
"2021-01-04 13:00:00+01:00";35;53.971186440678;69.9;192;125;37;2.5;1.2116666666667;0.3;986.6;986.76333333333;986.9;1011.8;1011.995;1012.2;4.8;5.3666666666667;6.1;3.8;5.39;7;48.7;51.108333333333;53;-0.4;-0.071666666666667;0.2;0;0;65.3;70.8;68.02
"2021-01-04 14:00:00+01:00";45.4;55.422033898305;66.3;166;96;22;2.5;1.3316666666667;0.3;986.3;986.58333333333;986.9;1011.6;1011.875;1012.2;4.4;4.7433333333333;5.1;3.3;4.6416666666667;5.7;51.7;53.011666666667;54.2;-0.4;0.013333333333333;0.3;0;0;69.4;72.2;71.453333333333
"2021-01-04 15:00:00+01:00";48.5;56.233898305085;60.5;182;129;82;2.2;0.935;0.4;986.4;986.52666666667;986.6;1011.8;1011.91;1012.1;2.7;3.325;4.3;1.7;3.6616666666667;5;54.6;57.9;60.1;-0.7;-0.48833333333333;-0.2;0;0;72.3;78.5;76.136666666667
"2021-01-04 16:00:00+01:00";30.8;38.566101694915;47.7;95;59;20;2.5;1.58;0.7;986.2;986.435;986.6;1011.7;1011.935;1012.1;1.9;2.3033333333333;2.7;0.6;1.93;3;59.9;61.26;62.9;-1;-0.72666666666667;-0.6;0;0;78.4;81.4;80.416666666667
"2021-01-04 17:00:00+01:00";33.8;38.946666666667;42.6;356;77;0;2;0.69666666666667;0.1;986.2;986.36;986.5;1011.7;1011.86;1012;2;2.3033333333333;2.6;1.2;2.885;3.7;59.2;60.725;62.4;-0.9;-0.49833333333333;-0.2;0;0;81.4;82;81.833333333333
"2021-01-04 18:00:00+01:00";39.7;47.698305084746;56.6;128;56;15;2.1;0.88666666666667;0.2;986.3;986.37666666667;986.5;1011.7;1011.7983333333;1011.9;2.6;2.8733333333333;3.2;2.1;3.2566666666667;3.9;57.5;58.528333333333;59.4;-0.3;-0.135;0;0;0;79.2;81.8;80.538333333333
"2021-01-04 19:00:00+01:00";35.5;48.732203389831;58;85;49;17;3.2;1.6666666666667;0.6;986.4;986.50833333333;986.6;1011.8;1011.9083333333;1012;3;3.1233333333333;3.2;1;2.665;3.8;57.4;57.666666666667;58;-0.1;-0.033333333333333;0.1;0;0;79;80.7;79.76
"2021-01-04 20:00:00+01:00";24.1;46.751666666667;54.7;358;42;4;4.2;1.8333333333333;0.5;986;986.30666666667;986.5;1011.4;1011.7066666667;1011.9;3.1;3.1283333333333;3.2;0;2.4966666666667;4;56.3;56.955;57.4;0.1;0.28333333333333;0.5;0;0;80.8;82.3;81.566666666667
"2021-01-04 21:00:00+01:00";37.2;50.15;54.5;117;68;25;3.2;1.5183333333333;0.4;986;986.03833333333;986.1;1011.4;1011.4383333333;1011.5;3.1;3.21;3.3;1.1;2.915;4.2;55.6;56.101666666667;56.6;0.4;0.55166666666667;0.7;0;0;82.4;82.8;82.665
"2021-01-04 22:00:00+01:00";29.2;47.138333333333;54.6;87;48;11;3.5;1.8866666666667;0.7;985.4;985.61333333333;986;1010.8;1011.0133333333;1011.4;2.9;3.065;3.2;0.5;2.38;3.7;56.1;56.733333333333;57.5;0.3;0.45333333333333;0.6;0;0;82.7;82.9;82.793333333333
"2021-01-04 23:00:00+01:00";24.7;38.64406779661;46.2;62;39;4;4.5;2.0566666666667;0.6;985;985.27666666667;985.4;1010.4;1010.6766666667;1010.8;2.8;2.86;3;-0.6;1.9933333333333;3.7;56.9;57.6;58;0.2;0.26;0.4;0;0;82.8;83.1;82.975
"2021-01-05 00:00:00+01:00";32.9;41.181355932203;45.4;359;8;2;2.7;1.3816666666667;0.6;984.5;984.82333333333;985.1;1009.9;1010.2233333333;1010.5;3;3.0683333333333;3.1;1.5;2.915;3.8;56.3;56.501666666667;56.9;0.4;0.46833333333333;0.5;0;0;83.1;83.3;83.225
"2021-01-05 01:00:00+01:00";34.7;39.866666666667;43.9;359;10;2;2.3;1.3683333333333;0.7;984.3;984.40833333333;984.5;1009.7;1009.8083333333;1009.9;3.1;3.1483333333333;3.2;2;3.0133333333333;3.8;55.8;56.05;56.3;0.5;0.63166666666667;0.7;0.09;0.066666666666667;83.3;83.5;83.428333333333
"2021-01-05 02:00:00+01:00";31.8;38.128333333333;42.1;359;349;0;2.4;1.2;0.4;983.7;984.03;984.3;1009.1;1009.42;1009.7;3;3.09;3.2;1.8;3.1316666666667;4.1;55.7;56.28;56.7;0.5;0.59;0.7;0.46;0.31833333333333;83.4;83.6;83.495
"2021-01-05 03:00:00+01:00";25.5;30.915254237288;36.4;358;327;0;2.5;1.0483333333333;0.4;983.1;983.42833333333;983.7;1008.4;1008.7783333333;1009.1;2.9;3.0133333333333;3.1;1.6;3.2266666666667;3.8;56.4;56.78;57.2;0.3;0.44166666666667;0.5;1.4;0.895;82.5;83.5;83.163333333333
"2021-01-05 04:00:00+01:00";17.3;24.061666666667;28.2;340;309;267;1.5;0.83333333333333;0.3;982.4;982.72666666667;983.1;1007.7;1008.0266666667;1008.4;3.1;3.1533333333333;3.2;2.8;3.6;4.2;56.5;56.7;57;0.3;0.37333333333333;0.4;2.22;0.775;81.7;82.5;81.911666666667
"2021-01-05 05:00:00+01:00";9.5;12.838983050847;18.8;354;336;1;1.9;0.95166666666667;0.3;982.2;982.27;982.4;1007.5;1007.57;1007.7;3.3;3.4;3.6;2.7;3.7133333333333;4.5;55;55.791666666667;56.2;0.4;0.53;0.7;3.02;0.745;81;81.8;81.415
"2021-01-05 06:00:00+01:00";7.9;9.0305084745763;10.3;358;345;0;1.9;1.1033333333333;0.4;981.9;982.04;982.2;1007.1;1007.2966666667;1007.5;3.5;3.6266666666667;3.7;2.8;3.7683333333333;4.5;54.7;55.006666666667;55.6;0.5;0.62666666666667;0.7;3.37;0.305;80.7;81;80.795
"2021-01-05 07:00:00+01:00";6.1;7.9745762711864;13.6;356;329;5;1.7;1.0366666666667;0.4;981.6;981.77166666667;981.9;1006.8;1006.9716666667;1007.1;3.7;3.7;3.7;3.2;3.9133333333333;4.6;54.7;54.731666666667;54.8;0.7;0.7;0.7;3.6;0.17666666666667;80.5;80.8;80.676666666667
"2021-01-05 08:00:00+01:00";2.7;7.6525423728814;37.5;359;325;1;2.6;1.1133333333333;0.4;981.4;981.5;981.6;1006.6;1006.7;1006.8;3.6;3.6883333333333;3.8;2.2;3.8283333333333;4.7;54.3;54.948333333333;55.7;0.4;0.615;0.8;3.77;0.12333333333333;79.4;80.6;80.333333333333
"2021-01-05 09:00:00+01:00";1.9;2.8661016949153;6;357;345;0;3.3;1.0366666666667;0.3;981.3;981.37333333333;981.4;1006.5;1006.5816666667;1006.7;3.5;3.6033333333333;3.7;1.5;3.83;4.7;55.4;55.93;56.6;0;0.235;0.4;3.87;0.061666666666667;78.1;79.4;78.618333333333
"2021-01-05 10:00:00+01:00";1.3;2.41;5.3;357;344;0;2;0.75;0.2;980.8;981.085;981.3;1006;1006.285;1006.5;3.4;3.56;3.7;2.7;4.0883333333333;4.7;55.4;56.183333333333;56.9;0;0.16166666666667;0.4;4;0.088333333333333;78.1;79;78.418333333333
"2021-01-05 11:00:00+01:00";0.9;3.471186440678;10.1;348;285;220;2;1.105;0.3;980.6;980.70333333333;980.8;1005.8;1005.9033333333;1006;3.4;3.47;3.7;2.6;3.6133333333333;4.7;55.5;56.768333333333;57.4;-0.3;-0.033333333333333;0.3;4.08;0.055;76.6;78.5;77.855
"2021-01-05 12:00:00+01:00";2.6;7.9084745762712;32.6;333;264;212;2.9;1.635;0.8;980.3;980.42833333333;980.6;1005.5;1005.6333333333;1005.8;3.1;3.4033333333333;3.5;1.6;2.9833333333333;4;56.2;56.815;58;-0.2;0.031666666666667;0.2;4.08;0;78.3;79.1;78.611666666667
"2021-01-05 13:00:00+01:00";29;35.333898305085;41.7;312;250;220;4;2.0966666666667;0.8;980.3;980.52166666667;980.7;1005.6;1005.8216666667;1006;2.4;2.6833333333333;3.1;-0.2;1.7633333333333;3.4;57.9;59.481666666667;60.7;-0.6;-0.36333333333333;-0.1;4.09;0;79.2;80.8;80.385
"2021-01-05 14:00:00+01:00";28.6;35.527118644068;42.8;316;243;223;3.9;2.2683333333333;1.2;980.6;980.73166666667;980.8;1005.9;1006.1133333333;1006.2;2.1;2.205;2.4;-0.5;1.0916666666667;2.2;60.7;61.82;62.4;-1;-0.86833333333333;-0.6;4.12;0.01;79.9;80.7;80.155
"2021-01-05 15:00:00+01:00";24.1;32.98;40.3;313;240;215;3.9;2.73;1.2;980.8;981.21;981.5;1006.2;1006.61;1006.9;1.7;1.8766666666667;2.1;-1;0.27166666666667;2.1;62.4;63.65;64.7;-1.6;-1.2933333333333;-1;4.12;0;79;79.9;79.463333333333
"2021-01-05 16:00:00+01:00";26.5;33.157627118644;38.8;310;243;223;4.1;2.485;0.8;981.5;981.595;981.7;1006.9;1006.995;1007.1;1.6;1.7;1.8;-1.5;0.34333333333333;2.2;64.1;64.653333333333;65.2;-1.7;-1.5533333333333;-1.4;4.12;0;78.9;79.2;79.038333333333
"2021-01-05 17:00:00+01:00";24.7;31.291666666667;36.7;273;240;223;4.9;3.0283333333333;1.6;981.7;981.87;982.2;1007.1;1007.27;1007.6;1.6;1.6133333333333;1.7;-2.3;-0.30666666666667;1.2;64.6;65.116666666667;65.2;-1.7;-1.67;-1.5;4.12;0;78.9;79.1;78.988333333333
"2021-01-05 18:00:00+01:00";22.5;29.646666666667;37.8;311;244;226;4.6;2.8866666666667;1.2;982.1;982.27666666667;982.6;1007.5;1007.725;1008.1;1.5;1.595;1.7;-2.1;-0.17666666666667;1.7;64.6;65.275;66;-1.9;-1.715;-1.5;4.12;0;77.8;79.1;78.688333333333
"2021-01-05 19:00:00+01:00";14.7;22.966101694915;32.9;289;246;224;5.2;3.1883333333333;1.6;982.5;982.80833333333;983.1;1008;1008.3083333333;1008.6;1.5;1.5116666666667;1.6;-2.7;-0.585;1.1;65.5;66.211666666667;66.5;-2.3;-2.1483333333333;-1.9;4.12;0;75.7;77.8;76.665
"2021-01-05 20:00:00+01:00";18.5;24.466101694915;28;304;270;229;3.7;2.1233333333333;1;983;983.24833333333;983.4;1008.5;1008.7483333333;1008.9;1.4;1.495;1.6;-1.1;0.53;1.9;66;66.505;67;-2.5;-2.3;-2.2;4.12;0;75.5;76.3;75.766666666667
"2021-01-05 21:00:00+01:00";17.4;21.142372881356;25;309;258;218;3.5;1.9816666666667;0.9;983.4;983.73;984;1008.9;1009.23;1009.5;1.3;1.35;1.4;-1.1;0.53333333333333;1.8;67;67.225;67.5;-2.5;-2.45;-2.4;4.12;0;75.6;75.9;75.74
"2021-01-05 22:00:00+01:00";16.9;19.891525423729;22.5;312;243;223;3.4;1.885;0.9;983.9;984.135;984.3;1009.4;1009.635;1009.8;1.2;1.26;1.3;-1;0.54166666666667;1.6;67.4;67.621666666667;68;-2.6;-2.54;-2.5;4.12;0;75.7;76;75.825
"2021-01-05 23:00:00+01:00";19.2;21.64406779661;24.2;312;255;222;2.6;1.535;0.7;984;984.12666666667;984.2;1009.6;1009.6983333333;1009.8;0.9;0.99666666666667;1.2;-0.5;0.66666666666667;1.5;67.9;68.89;69.4;-2.8;-2.7366666666667;-2.6;4.12;0;75.7;76.6;76.15
"2021-01-06 00:00:00+01:00";22.2;23.759322033898;26.6;337;260;208;2.4;1.225;0.5;984.1;984.45666666667;984.6;1009.7;1010.0566666667;1010.2;0.7;0.85666666666667;0.9;-0.4;0.86666666666667;1.7;69.2;69.486666666667;70.3;-2.9;-2.755;-2.7;4.12;0;76.5;77.2;76.765
"2021-01-06 01:00:00+01:00";22.6;24.845;28.3;327;250;218;1.7;0.89833333333333;0.3;984.5;984.65166666667;984.8;1010.1;1010.2516666667;1010.4;0.8;0.92666666666667;1;0.4;1.295;1.9;68.8;69.198333333333;69.8;-2.9;-2.7633333333333;-2.7;0;0;76.2;76.7;76.403333333333
"2021-01-06 02:00:00+01:00";20.7;24.267796610169;26.4;294;214;181;1.4;0.75333333333333;0.3;984.8;984.90166666667;985;1010.4;1010.5016666667;1010.6;0.9;0.99666666666667;1.1;0.7;1.53;2.1;68.3;68.825;69.3;-2.8;-2.7;-2.6;0;0;76.2;76.6;76.413333333333
"2021-01-06 03:00:00+01:00";19.7;21.510169491525;23.7;323;206;147;1.4;0.77166666666667;0.2;984.8;984.84;984.9;1010.3;1010.4383333333;1010.5;0.9;1.055;1.3;0.7;1.5616666666667;2.4;67.4;68.578333333333;69.3;-2.8;-2.65;-2.5;0;0;75.2;76.9;76.253333333333
"2021-01-06 04:00:00+01:00";19.4;21.455;23.9;228;183;135;1.2;0.69666666666667;0.1;984.6;984.77333333333;984.9;1010.1;1010.3116666667;1010.5;1.1;1.2916666666667;1.5;1.1;1.8916666666667;2.8;66.8;67.693333333333;68.5;-2.9;-2.7383333333333;-2.6;0;0;73.2;75.6;74.566666666667
"2021-01-06 05:00:00+01:00";17.4;19.598305084746;22;359;193;109;1.1;0.395;0.1;984.5;984.58666666667;984.7;1010;1010.0866666667;1010.2;1.5;1.5916666666667;1.7;1.6;2.5233333333333;2.9;66;66.49;67;-2.9;-2.755;-2.6;0;0;72.1;73.5;72.866666666667
"2021-01-06 06:00:00+01:00";17.4;19.681666666667;21.9;354;1;1;1.1;0.44833333333333;0.1;984.5;984.62166666667;984.8;1010;1010.1216666667;1010.3;1.3;1.445;1.7;1.4;2.3166666666667;2.9;65.9;67.05;67.7;-2.9;-2.71;-2.6;0;0;72.6;75.4;73.881666666667
"2021-01-06 07:00:00+01:00";17.6;19.435;21.5;157;69;19;1.4;0.8;0.3;984.5;984.71;984.8;1010;1010.2783333333;1010.4;0.9;1.135;1.3;0.8;1.62;2.3;67.7;68.535;69.7;-3.2;-2.9533333333333;-2.8;0;0;73.7;74.5;74.185
"2021-01-06 08:00:00+01:00";17.7;21.98813559322;25.9;90;60;35;2.1;1.125;0.4;984.7;984.78166666667;984.9;1010.3;1010.3816666667;1010.5;0.7;0.815;1;-0.2;0.92666666666667;1.8;69.1;69.865;70.4;-3.2;-2.95;-2.7;0;0;74.3;76.8;75.871666666667
"2021-01-06 09:00:00+01:00";22.7;26.052542372881;30.1;131;64;5;2.3;1.1916666666667;0.3;984.5;984.69333333333;985;1010;1010.245;1010.6;0.9;1.1916666666667;1.5;0;1.2333333333333;2.2;66.7;67.998333333333;69.3;-2.8;-2.6066666666667;-2.4;0;0;74.4;76.7;75.77
"2021-01-06 10:00:00+01:00";25.6;29.064406779661;32.5;113;66;7;2.6;1.3333333333333;0.4;984.1;984.38333333333;984.7;1009.5;1009.8733333333;1010.2;1.5;1.8416666666667;2.2;0.4;1.73;2.9;63.6;65.21;66.7;-2.6;-2.3716666666667;-2.1;0;0;72.7;74.7;73.623333333333
"2021-01-06 11:00:00+01:00";23;30.066666666667;33.7;122;69;30;3.4;1.8433333333333;0.5;983;983.51333333333;984.2;1008.3;1008.9166666667;1009.7;2.1;2.415;3;-0.1;1.7616666666667;3.2;60;62.595;64.1;-2.3;-1.88;-1.4;0;0;72.4;73.7;73.291666666667
"2021-01-06 12:00:00+01:00";20.3;31.416666666667;34.6;128;70;4;3.5;1.7033333333333;0.6;982.2;982.59333333333;983;1007.5;1007.8933333333;1008.3;2.9;3.2216666666667;3.5;0.8;2.7316666666667;4.2;58;59.186666666667;60.5;-1.6;-1.3333333333333;-1.1;0;0;71.1;72.8;72.065
"2021-01-06 13:00:00+01:00";24.4;31.610169491525;35.4;125;68;39;3.9;1.5316666666667;0.5;981.8;981.96333333333;982.3;1007;1007.22;1007.6;3.4;3.6233333333333;3.8;0.7;3.3133333333333;4.6;56.7;57.52;58.5;-1.3;-1.0033333333333;-0.8;0;0;71.2;72.5;71.76
"2021-01-06 14:00:00+01:00";28.5;30.896610169492;33.3;358;14;7;1.4;0.70833333333333;0.3;981.7;981.83166666667;981.9;1006.9;1007.0316666667;1007.1;3.8;3.8466666666667;3.9;3.6;4.4283333333333;4.9;56;56.42;56.7;-0.8;-0.62333333333333;-0.4;0.29;0.27;72;74.3;72.681666666667
"2021-01-06 15:00:00+01:00";30.4;34.1;39;346;259;212;1.9;0.91166666666667;0.3;981.8;981.98;982.1;1007;1007.2483333333;1007.4;3.1;3.4766666666667;3.8;2.9;3.8333333333333;4.8;55.9;56.97;58.1;-0.3;-0.16833333333333;0;0.54;0.215;74.5;78.8;77.041666666667
"2021-01-06 16:00:00+01:00";37.9;43.608333333333;48.9;333;286;220;2;0.94833333333333;0.3;981.7;981.88833333333;982.1;1007;1007.1933333333;1007.4;2.5;2.805;3.1;2.1;3.1166666666667;4.1;57.9;59.333333333333;60.8;-0.8;-0.455;-0.1;0.95;0.36666666666667;78.9;79.7;79.191666666667
"2021-01-06 17:00:00+01:00";43.1;55.748333333333;71.3;332;255;201;2.1;1.12;0.4;981.6;981.79833333333;981.9;1006.9;1007.165;1007.3;1.9;2.3366666666667;2.7;1.1;2.4583333333333;3.6;59.6;61.285;63.2;-1.1;-0.77;-0.5;0.96;0;79.6;80.4;79.92
"2021-01-06 18:00:00+01:00";61.9;68.613333333333;74;340;218;157;2.8;0.86833333333333;0.2;982;982.085;982.2;1007.4;1007.5066666667;1007.7;1.4;1.64;2;0.2;2.0433333333333;2.9;62.7;64.466666666667;65.7;-1.6;-1.35;-1;0.96;0;80.3;80.8;80.521666666667
"2021-01-06 19:00:00+01:00";63;70.181666666667;77.4;356;214;10;1.6;0.575;0.1;982.1;982.26;982.4;1007.6;1007.755;1007.9;1.3;1.4683333333333;1.7;0.9;2.1983333333333;2.9;64.1;65.416666666667;66.4;-1.8;-1.5516666666667;-1.3;0.96;0;79.8;80.6;80.241666666667
"2021-01-06 20:00:00+01:00";66.9;73.072881355932;81.9;353;203;32;2.8;0.82666666666667;0.2;982.3;982.55833333333;982.7;1007.8;1008.0466666667;1008.2;1.4;1.55;1.7;-0.1;2;2.9;64.2;65.06;65.9;-1.7;-1.5233333333333;-1.3;0.96;0;79.7;80.5;80.058333333333
"2021-01-06 21:00:00+01:00";68.6;72.11;76.4;358;325;4;1.8;0.635;0.1;982.3;982.395;982.7;1007.7;1007.7966666667;1008.2;1.7;1.8433333333333;2;1.1;2.4966666666667;3.2;62.8;63.75;64.4;-1.4;-1.2966666666667;-1.1;0.96;0;79.1;80.2;79.681666666667
"2021-01-06 22:00:00+01:00";67.5;72.223333333333;76.9;355;240;10;1.1;0.45166666666667;0.1;982;982.18333333333;982.3;1007.4;1007.585;1007.8;1.6;1.8033333333333;1.9;1.9;2.6583333333333;3.2;63.5;64.016666666667;65;-1.6;-1.375;-1.2;0.96;0;79.1;79.8;79.47
"2021-01-06 23:00:00+01:00";67.6;70.503389830508;75.5;353;284;6;1.5;0.595;0.1;982.1;982.23333333333;982.3;1007.5;1007.6333333333;1007.7;1.7;1.8;2;1.5;2.4983333333333;3.2;62.8;63.978333333333;64.5;-1.5;-1.3516666666667;-1.1;0.96;0;79.3;80.2;79.666666666667
"2021-01-07 00:00:00+01:00";65;70.34;74.3;358;273;3;1.4;0.59;0.2;981.8;982.04333333333;982.3;1007.2;1007.4433333333;1007.7;1.7;1.8766666666667;2.1;1.7;2.5766666666667;3.2;62.5;63.558333333333;64.4;-1.4;-1.2533333333333;-1;0.96;0;79.1;80.2;79.775
"2021-01-07 01:00:00+01:00";68.5;73.272881355932;78.2;334;284;0;2.3;1.045;0.1;981.7;981.95333333333;982.1;1007.1;1007.39;1007.6;1.5;1.6133333333333;1.8;0.3;1.82;3.1;64;64.758333333333;65.4;-1.6;-1.4733333333333;-1.3;0;0;79.2;80.6;80.02
"2021-01-07 02:00:00+01:00";74.6;80.120338983051;90.5;335;288;13;1.6;0.78833333333333;0.2;981.9;982.01333333333;982.1;1007.3;1007.435;1007.6;1.5;1.5866666666667;1.7;1.2;2.0816666666667;2.9;64.2;64.791666666667;65.3;-1.6;-1.4183333333333;-1.3;0;0;80.1;80.6;80.348333333333
"2021-01-07 03:00:00+01:00";70.4;75.383050847458;83.5;343;271;210;1.5;0.85666666666667;0.3;981.7;981.85833333333;982;1007.2;1007.3566666667;1007.5;1.2;1.375;1.6;1.1;1.7916666666667;2.4;64.8;65.84;66.8;-1.8;-1.6266666666667;-1.4;0.05;0.051666666666667;80.1;80.5;80.363333333333
"2021-01-07 04:00:00+01:00";67.9;73.738333333333;80.5;344;239;213;1;0.6;0.1;981.8;981.87666666667;982;1007.3;1007.3766666667;1007.5;1.2;1.3066666666667;1.4;1.6;2.0116666666667;2.6;65.7;66.22;66.8;-1.8;-1.6933333333333;-1.6;0.05;0;80.3;80.5;80.371666666667
"2021-01-07 05:00:00+01:00";63.8;76.993220338983;84.7;306;202;160;1.9;0.67166666666667;0.3;981.9;981.94;982;1007.4;1007.44;1007.5;1.1;1.2633333333333;1.4;0.5;1.8833333333333;2.3;65.7;66.583333333333;67.5;-2.1;-1.82;-1.6;0.05;0;79.4;80.3;79.91
"2021-01-07 06:00:00+01:00";39.6;66.749152542373;86.5;302;243;205;1.8;0.86333333333333;0.2;981.9;981.95333333333;982;1007.4;1007.4533333333;1007.5;1.1;1.175;1.3;0.7;1.585;2.3;66.7;67.218333333333;67.5;-2.1;-2;-1.9;0.05;0;78.3;79.7;79.305
"2021-01-07 07:00:00+01:00";42.1;52.348333333333;58.9;327;253;221;2.8;1.5983333333333;0.8;982;982.22;982.5;1007.5;1007.72;1008;1.3;1.49;1.6;-0.2;1.0866666666667;2;65.6;66.138333333333;66.9;-2.1;-2.0183333333333;-1.9;0.05;0;77;78.2;77.448333333333
"2021-01-07 08:00:00+01:00";31.5;44.154237288136;59;307;246;224;3.3;2.3233333333333;0.7;982.6;982.87833333333;983.3;1008.1;1008.3783333333;1008.8;1.5;1.555;1.6;-0.6;0.36833333333333;2.1;65.7;66.178333333333;66.6;-2.4;-2.24;-2;0.05;0;75.1;77.1;75.863333333333
"2021-01-07 09:00:00+01:00";17.8;27.173333333333;37.4;305;269;226;4;2.0466666666667;0.9;983.3;983.56666666667;983.8;1008.8;1009.0666666667;1009.3;1.3;1.505;1.6;-1.6;0.62333333333333;2;66;66.636666666667;67.8;-2.8;-2.5016666666667;-2.2;0.05;0;73.8;75.6;74.685
"2021-01-07 10:00:00+01:00";13.5;19.493220338983;27.5;310;268;227;3.6;2.4266666666667;1.3;983.7;983.85666666667;984;1009.2;1009.3566666667;1009.5;1.1;1.335;1.5;-1.3;0.04;1.2;66.7;67.49;68.6;-2.9;-2.6816666666667;-2.6;0.05;0;73.7;75.7;74.598333333333
"2021-01-07 11:00:00+01:00";12.7;18.005084745763;29.4;296;254;222;4.4;2.57;1.3;983.8;983.955;984.1;1009.3;1009.455;1009.6;1.3;1.4516666666667;1.6;-2.1;0.0083333333333333;1.5;66.4;67.22;67.9;-3.4;-3.0133333333333;-2.7;0.05;0;70.6;74.3;72.195
"2021-01-07 12:00:00+01:00";14.4;20.313559322034;31.7;304;264;226;4.8;2.7216666666667;1.2;983.8;983.89;984;1009.3;1009.39;1009.5;1.3;1.4016666666667;1.6;-2.5;-0.21666666666667;1.5;66.5;67.483333333333;68;-3.5;-3.1416666666667;-2.9;0.05;0;70;73.5;71.781666666667
"2021-01-07 13:00:00+01:00";10.4;16.053333333333;24.4;316;262;222;4.1;2.5016666666667;0.9;983.8;984.03833333333;984.2;1009.3;1009.5383333333;1009.7;1.3;1.4516666666667;1.6;-1.7;0.08;1.9;66.6;67.343333333333;68.1;-3.9;-3.5716666666667;-3.2;0.05;0;67.8;70.3;69.268333333333
"2021-01-07 14:00:00+01:00";19.3;24.027118644068;32.9;303;249;221;3.6;2.2583333333333;1;984.1;984.36333333333;984.7;1009.6;1009.915;1010.3;1;1.1416666666667;1.3;-1.4;0.013333333333333;1.4;68.1;68.74;69.4;-3.8;-3.4316666666667;-3.1;0.05;0;69.4;73.9;71.583333333333
"2021-01-07 15:00:00+01:00";19.3;24.835593220339;30.2;295;241;218;4;2.0766666666667;0.7;984.6;984.81166666667;984.9;1010.2;1010.4116666667;1010.5;0.7;0.835;0.9;-2.2;-0.093333333333333;1.4;69.7;70.058333333333;70.7;-3.4;-3.28;-3.2;0.05;0;73.7;74.5;74.038333333333
"2021-01-07 16:00:00+01:00";23.9;28.057627118644;37.6;314;276;226;3.3;1.6683333333333;0.6;984.8;985.06833333333;985.2;1010.4;1010.6683333333;1010.8;0.8;0.85666666666667;0.9;-1.4;0.375;1.6;69.7;70.015;70.4;-3.5;-3.37;-3.2;0.05;0;72.6;74.3;73.41
"2021-01-07 17:00:00+01:00";21.1;24.008333333333;28.8;308;255;219;2.3;1.2116666666667;0.5;985.2;985.24;985.3;1010.8;1010.84;1010.9;0.8;0.95833333333333;1.1;-0.3;0.98166666666667;1.9;68.9;69.578333333333;70.3;-3.6;-3.4116666666667;-3.2;0.05;0;71.3;74.5;72.63
"2021-01-07 18:00:00+01:00";20.1;24.301666666667;27.6;330;282;228;2.4;1.2133333333333;0.3;985.2;985.23333333333;985.4;1010.8;1010.8333333333;1011;0.8;0.93;1.1;-0.4;0.94;2.1;69;69.778333333333;70.4;-3.7;-3.595;-3.5;0.05;0;71.2;72.4;71.815
"2021-01-07 19:00:00+01:00";19.4;22.464406779661;26.4;333;261;212;1.8;0.985;0.3;985.3;985.47166666667;985.6;1010.9;1011.0716666667;1011.2;0.9;0.99;1;0.4;1.2616666666667;2;69.4;69.488333333333;70;-3.7;-3.55;-3.4;0.05;0;71.2;72.4;71.703333333333
"2021-01-07 20:00:00+01:00";23.6;28.316949152542;38.6;318;254;216;3.1;1.3233333333333;0.4;985.5;985.70166666667;985.8;1011.1;1011.3016666667;1011.4;0.7;0.86833333333333;1;-1.3;0.76666666666667;1.9;69.4;70.015;70.8;-3.5;-3.455;-3.3;0.05;0;72.3;74;72.905
"2021-01-07 21:00:00+01:00";23;33.1;39.1;323;250;222;3.8;2.4583333333333;1;985.7;985.94166666667;986;1011.3;1011.5416666667;1011.6;0.7;1.0083333333333;1.1;-1.7;-0.32833333333333;1.1;68.9;69.42;70.8;-4.3;-3.7783333333333;-3.4;0.05;0;67.4;73.6;70.433333333333
"2021-01-07 22:00:00+01:00";17.5;21.663333333333;30.6;305;256;224;3.6;2.0716666666667;1;986;986.08666666667;986.1;1011.6;1011.6866666667;1011.7;1;1.0966666666667;1.2;-1.5;0.175;1.4;68.3;68.818333333333;69.2;-4.7;-4.5316666666667;-4.2;0.05;0;65.3;68;66.161666666667
"2021-01-07 23:00:00+01:00";17.4;19.395;21.7;310;275;223;2.9;1.5966666666667;0.6;986.1;986.14666666667;986.2;1011.7;1011.7466666667;1011.8;0.9;0.97333333333333;1;-0.8;0.57;1.7;69.2;69.371666666667;69.8;-4.8;-4.6733333333333;-4.6;0.05;0;65.5;66.4;65.985
"2021-01-08 00:00:00+01:00";17.1;19.59;21.7;311;255;218;2.1;1.2283333333333;0.6;986.2;986.225;986.3;1011.8;1011.825;1011.9;0.9;0.94;1;0;0.94333333333333;1.7;69.3;69.571666666667;69.8;-4.7;-4.6566666666667;-4.6;0.05;0;66;66.5;66.223333333333
